Date,MSFT,AAPL,AMZN,GOOG,FB,TSLA,GOOGL,NVDA,CMCSA,ADBE,INTC,CSCO,NFLX,PEP,AVGO,TMUS,TXN,COST,AMGN,CHTR,SBUX,AMAT,INTU,ISRG,AMD,BKNG,MU,LRCX,MDLZ,ADP,GILD,FISV,CSX,ATVI,MELI,ADSK,ADI,ILMN,NXPI,BIDU
06-01-2014,31.09695625,17.27624512,393.6300049,556.5738525,57.20000076,29.39999962,559.2192383,15.00690556,22.27100945,58.11999893,20.68964195,17.48774719,51.36714172,66.07511139,42.71932983,33.47999954,35.22137451,97.62995911,93.53495789,135,33.40418625,15.38638401,70.50178528,123.6466675,4.130000114,1139.530029,20.67000008,47.5907402,30.02822304,59.16743469,60.32949829,29.05500031,24.76860046,17.05282402,99.83052063,48.54999924,41.43423462,108.8700027,41.57170868,176.6300049
07-01-2014,31.33795166,17.15269279,398.0299988,567.3035889,57.91999817,29.87199974,570,15.2526083,23.06110001,58.97000122,20.79528046,17.72610664,48.5,67.03878021,43.12625885,33.22000122,35.03267288,97.17700958,95.96646881,138.0800018,33.86027908,15.45757675,71.73049164,124.5866699,4.179999828,1163.069946,21.72999954,48.18059158,30.27173042,59.88653564,59.95058441,29.20000076,24.88270378,17.27919197,97.48944092,49.68000031,41.65261841,112.5100021,41.42709732,178.8200073
08-01-2014,30.77850151,17.26132393,401.9200134,568.4841919,58.22999954,30.25600052,571.1861572,15.46051311,23.02618027,58.90000153,20.66526413,17.7102108,48.71285629,66.84606171,43.76919556,33.31000137,35.51672745,95.65890503,95.51313782,136.0899963,34.21989059,15.50206757,71.32926941,126.8199997,4.179999828,1157.5,23.87000084,48.42190552,30.28042984,59.56775665,60.51070786,29.35499954,24.77737808,17.29805374,97.84355164,50.24000168,41.75341034,113.9700012,42.25621796,181.7899933
09-01-2014,30.58054733,17.04089165,401.0100098,563.0097046,57.22000122,29.50600052,565.6856689,14.88405323,23.0829258,59.09000015,20.56774902,17.55130577,48.15000153,66.53282928,43.32157898,33.02999878,35.328022,99.39970398,97.99411011,136.0099945,34.03130341,15.48427105,71.50655365,128.9266663,4.090000153,1153.689941,23.23999977,48.43977356,30.75001907,59.77533722,61.20264816,29.30500031,25.15478897,17.26032639,96.90909576,51.08000183,41.59381485,114.8000031,41.5138588,175.5200043
10-01-2014,31.01949883,16.92718315,397.6600037,562.9797974,57.93999863,29.1439991,565.6556396,14.86515045,23.37102699,59.52999878,20.74652672,17.65459251,47.44857025,67.05484009,43.37855148,33.02000046,35.36904907,98.84613037,97.25226593,136.4199982,34.06200409,15.54656219,71.14263916,140.0500031,4.170000076,1148.839966,23.70999908,49.04750824,31.13265228,59.56775665,61.67218399,29.14999962,25.34788704,17.14714622,97.50913239,51.47000122,41.60222244,116.6699982,41.45601273,179.6600037
13-01-2014,30.10715675,17.01579666,390.980011,559.3932495,55.90999985,27.86800003,562.052063,14.5154953,22.7686348,58.59999847,20.7221489,17.63075829,48.11571503,66.1473999,42.84140396,32.49000168,34.65526962,96.26278687,95.94172668,134.2200012,32.94371033,15.41307831,69.99486542,131.0233307,4.130000114,1139.719971,23.32999992,48.77939606,30.6108799,58.60398865,60.2471199,28.69499969,24.9529171,16.85475731,93.02368164,51.56999969,41.04786301,113.9300003,41.39817047,171
14-01-2014,30.79571724,17.35437965,397.5400085,572.5539551,57.74000168,32.25400162,575.2752686,14.96910572,23.05236816,60.36999893,21.5429039,17.80555725,48.27999878,66.1473999,44.98184586,32.93999863,35.55774689,97.48736572,97.02973938,137.3399963,33.09282684,15.68895054,70.97466278,139.9600067,4.300000191,1159.209961,23.67000008,49.95017242,30.78481102,59.27122498,61.77101517,28.98999977,25.34788704,16.49634743,95.90576935,52.63999939,41.75341034,121.5100021,42.53580093,172.8699951
15-01-2014,31.63919258,17.70281029,395.8699951,572.1654053,57.59999847,32.82600021,574.8848877,15.12975883,23.60237312,61.68000031,21.67292976,18.09953499,47.19714355,66.56499481,46.36542511,32.52999878,35.72183609,97.49575806,97.68087006,136.0399933,33.41296005,15.95592308,71.64652252,137.6000061,4.46999979,1172.859985,23.32999992,50.00378036,31.04569626,59.37500381,61.96871185,28.89999962,25.65507126,16.40202904,96.16152954,53.29000092,42.01379776,121.1200027,43.7602005,170.5
16-01-2014,31.75109291,17.60403061,395.7999878,575.9511719,57.18999863,34.19400024,578.6886597,15.17700863,23.37102699,61.63000107,21.56728554,18.09953499,47.38285828,66.54090881,45.11207199,32.59999847,35.58236313,96.92539978,98.10948181,134.9600067,33.01826477,15.68895054,71.65586853,138.1300049,4.380000114,1184.650024,23.12999916,49.06537628,31.04569626,59.16743469,64.1680603,28.69499969,23.90846062,16.3454361,105.7127609,53.59999847,41.84580231,125.2600021,44.34830093,173
17-01-2014,31.31214523,17.1727047,399.6099854,573.1168213,56.29999924,34.0019989,575.8408203,15.11085796,23.37102699,61.36999893,21.006567,18.06774902,47.14857101,66.01086426,45.68990326,32.50999832,35.64798355,97.53768158,98.20838928,134.2899933,32.84722519,15.61775303,71.84249115,143.3800049,4.179999828,1178.040039,22.37999916,48.46658707,30.65436172,59.28604889,64.57990265,28.625,23.89967728,15.99645805,103.2634735,53.24000168,41.47623062,136.3399963,45.04245377,170.1399994
21-01-2014,31.13138771,17.43950462,407.0499878,579.6772461,58.50999832,35.33599854,582.4324341,15.16755676,23.27062607,60.84999847,20.79528046,18.13926315,46.95857239,66.58905792,45.66548157,33.16999817,35.97615814,96.39703369,98.29080963,133.5,32.29904938,15.67115211,71.08664703,146.4600067,4.170000076,1205.949951,23.12000084,48.66320038,29.95866013,59.54551697,67.19937134,28.55999947,23.73291969,15.83611679,103.3421555,53.29999924,41.98019028,141.1999969,44.98459244,172.6999969
22-01-2014,30.92482185,17.51700211,404.5400085,580.3347778,57.50999832,35.7120018,583.0930786,15.14865685,23.45832634,61.77000046,20.56774902,18.14720345,47.67571259,66.53282928,46.51189804,33.43999863,36.59970856,95.40727234,102.5109406,135,32.27711487,15.71564007,70.51744843,146.3733368,3.670000076,1213.290039,23.64999962,49.49435806,29.95866013,59.59001541,67.69359589,29.19499969,23.89090538,15.78895569,104.6110764,52.36999893,42.30777359,144.7299957,46.13186646,174.4299927
23-01-2014,31.03670883,17.66532898,399.8699951,577.8839722,56.63000107,36.29999924,580.6306152,15.09195709,23.17022705,60.88000107,20.42146873,17.92473221,55.53142929,66.1955719,45.61664963,32.74000168,36.17307663,94.61047363,101.8762817,133.4600067,32.18502808,15.59996033,70.28414917,146.3333282,3.619999886,1208.859985,23.63999939,48.29678345,29.95866013,58.79676437,67.66886902,28.875,23.71536446,15.72293186,98.8862381,51.86000061,41.50143051,144.1000061,46.13186646,163.5800018
24-01-2014,31.68223953,17.34421349,387.6000061,559.8166504,54.45000076,34.91999817,562.477478,14.70449829,22.87340355,59.09000015,20.16142654,17.6387043,55.15428543,65.39253998,44.3470459,31.68000031,35.2377739,94.04847717,98.32379913,131.4199982,32.8823204,15.27959442,68.34322357,136.9199982,3.470000029,1179.930054,22.92000008,45.82116699,29.26296425,57.06198883,66.40858459,28.20000076,22.99565315,15.72293186,93.49584198,50.43999863,40.52709198,138.6199951,43.94337845,161.3699951
27-01-2014,31.01089478,17.48491669,386.2799988,548.5588379,53.54999924,33.92399979,551.1661377,14.60999775,22.91267967,58.36000061,20.08828926,17.47979546,54.4614296,65.89846039,44.3144989,31.81999969,34.98344421,94.84531403,97.68912506,136.9199982,32.54463196,14.87913895,68.17524719,136.2100067,3.410000086,1143.23999,22.89999962,45.54410934,29.22817421,56.71355057,64.95884705,27.95000076,22.94298744,15.72293186,93.71224213,50.59000015,40.50190353,140.25,44.34830093,158.6799927
28-01-2014,31.21746254,16.08739662,394.4299927,559.4082031,55.13999939,35.67599869,562.0670776,14.75174999,23.28809166,59.11000061,20.23456573,17.28116035,58.11000061,66.10723114,44.53422928,32.31000137,35.19676208,95.93567657,99.48596954,136.6499939,32.40430069,14.90583801,68.56717682,136.5133362,3.539999962,1162.530029,23.04999924,45.77648544,29.33252907,57.1064682,66.44978333,28.38999939,23.27651787,15.74179649,96.26972961,51.24000168,40.74547958,144.5299988,45.0135231,164.2400055
29-01-2014,31.55313492,15.90476322,384.2000122,551.3932495,53.52999878,35.04600143,554.0140381,14.60999775,23.16150093,58.45999908,20.05579185,17.20170784,57.20285797,64.42082214,44.00522232,31.04999924,35.03151703,94.13239288,98.22489929,138.2400055,31.38247681,14.88803482,68.28722382,138.3999939,3.480000019,1133.790039,22.70999908,45.80329132,28.68900681,56.73579025,65.77429962,28.10499954,22.93420792,15.94929695,92.9744873,49.65000153,40.54390717,146.6699982,45.56305695,158.1000061
30-01-2014,31.72527122,15.87395954,403.0100098,565.5750732,61.08000183,36.56800079,568.2632446,14.8557024,23.65476036,59.38999939,20.10454559,17.46390343,57.81000137,65.1114502,44.80279541,30.72999954,35.27111053,94.55177307,99.6425705,138.7700043,31.53597832,14.93253231,69.22970581,138.7833405,3.480000019,1160,23.45000076,45.81223297,28.63682556,57.30663681,67.14992523,28.38999939,23.49594307,16.27941513,95.31558228,51.52000046,41.06465912,150.8200073,46.13186646,160.8099976
31-01-2014,32.56874847,15.90000153,358.6900024,588.2799683,62.56999969,36.2820015,591.0760498,14.83680153,23.76825523,59.18999863,19.9420166,17.40828514,58.47571564,64.53326416,44.46912003,30.56999969,35.03151703,94.2414093,98.04355621,137,31.1895237,14.96812916,68.35254669,135.8600006,3.430000067,1144.890015,23.04000092,45.23129654,28.48899269,56.78767776,66.4332962,28.02499962,23.61881828,16.1567955,94.91229248,51.25,40.54390717,152,46.6139183,156.5
03-02-2014,31.39821434,15.9295435,346.1499939,564.5987549,61.47999954,35.42200089,567.2822876,14.63834858,23.0349102,58.09000015,19.46256638,17.12225914,57.76856995,63.09577942,43.34598923,29.53000069,34.28791809,92.41295624,96.23020935,136.1199951,30.24663925,14.91473866,66.07569122,133.7233276,3.329999924,1113.48999,22.80999947,43.41705704,27.89764595,54.91947556,64.93412781,27.20000076,22.83767128,16.09077644,90.58422852,49.33000183,39.69556046,151.0099945,44.17476654,150.5200043
04-02-2014,31.2863102,16.16012764,347.9500122,566.954895,62.75,35.74599838,569.6496582,14.72339725,23.36229515,59.72000122,19.35691833,17.3208828,57.98714447,63.29656219,43.95638657,30.12999916,33.78392029,93.00846863,95.43070221,138.8600006,31.10065079,14.93253231,66.16900635,136.3666687,3.369999886,1126.119995,23,44.2035408,27.8367672,55.56445694,67.56178284,27.76000023,23.1273098,15.93986416,90.00388336,50.11999893,40.05672836,151.5899963,45.312397,155.8200073
05-02-2014,30.8301487,16.28082466,346.4500122,569.4655151,62.18999863,34.88399887,572.1721802,14.59109879,23.30118179,61,19.29539108,17.46390343,57.77428436,63.77838898,43.93197632,31.75,33.85002518,92.6897583,94.84548187,137.3500061,31.03020668,15.03042126,66.01968384,138.3666687,3.309999943,1124.01001,23.30999947,44.64144897,27.90633965,54.51174545,64.37397003,27.86499977,23.26774216,15.93043327,91.80396271,49.95999908,40.19112396,150.7799988,45.312397,152.1000061
06-02-2014,31.13998985,16.37572098,354.5899963,577.814209,62.15999985,35.67599869,580.5605469,14.78009796,23.58491325,61.34000015,19.68097687,17.86911774,58.27285767,63.75429916,44.9248848,29.54999924,34.06484604,95.8350296,95.66973114,136.5,31.85339928,15.17280293,66.28097534,138.2633362,3.410000086,1138.339966,24.11000061,45.62455368,28.43680954,55.00844193,63.0148468,27.42499924,23.72414207,16.19452667,92.45315552,50.95999908,40.61109161,150.0599976,47.81902313,155.0500031
07-02-2014,31.46706581,16.60481644,361.0799866,586.5215454,64.31999969,37.30599976,589.3093262,14.9974556,23.85118675,62.88000107,19.86145401,18.01212883,61.42571259,64.42082214,46.03985596,30.43000031,34.65971375,95.65053558,98.00234222,137.5,32.59295654,15.28849506,66.67288208,139.2266693,3.470000029,1195.390015,24.51000023,46.33951569,28.63682556,55.51996994,64.86821747,27.61499977,23.91723251,18.52419662,93.71224213,51.99000168,41.13186264,156.8999939,50.18106461,161.1399994
10-02-2014,31.67363167,16.90229416,360.8699951,584.2750244,63.54999924,39.31200027,587.052063,15.04470253,23.72459984,63.77999878,19.92708588,18.13926315,61.49142838,64.72597504,45.82826233,30.06999969,34.99846268,95.49113464,99.15627289,137.6199951,32.92750931,15.35078335,66.67288208,143.2200012,3.630000114,1207.819946,24.87000084,46.11609268,28.80205917,55.19378281,66.70511627,27.38999939,23.75924301,18.26010704,93.37779999,52.27999878,41.34183502,161.7400055,50.36423874,164.2400055
11-02-2014,31.99208832,17.12499809,361.7900085,592.8677979,64.84999847,39.32400131,595.6856689,15.35656166,24.00833702,63.97000122,20.07475281,18.04391479,61.99856949,65.24797821,47.26064301,30.30999947,35.634655,96.44731903,100.4403687,137.8999939,32.79544067,15.82243824,67.85797119,142.1499939,3.700000048,1213.930054,24.70999908,47.04556274,28.94120026,55.34946442,67.38059235,27.77499962,23.96990013,18.26954079,93.77125549,52.91999817,41.78701019,161.1000061,50.20999146,166.2899933
12-02-2014,32.25029373,17.12372208,349.25,591.1292725,64.44999695,39.06399918,593.9389648,15.90467072,24.11310196,65.13999939,20.14038849,18.15515327,61.27571487,65.44069672,47.96869278,30.70000076,35.77510071,96.55665588,101.2439651,137.5700073,32.53572083,15.93811512,65.05857086,146.1233368,3.690000057,1246.640015,24.88999939,47.07237625,28.8803215,56.03151703,67.5453186,27.93000031,24.04010773,18.51476479,91.56788635,53.77000046,41.90459824,158.9400024,50.74023438,167.0500031
13-02-2014,32.3707962,17.3956337,357.2000122,597.7096558,67.33000183,39.92599869,600.5505371,16.40553856,23.12220955,67.04000092,20.2634449,17.69431877,62.36428452,63.99521637,48.08263397,30.88999939,36.13863754,97.39766693,102.8511276,128.9100037,32.87908173,16.79242516,65.99170685,147.5133362,3.700000048,1276.069946,24.90999985,46.39315414,29.57602501,56.49855804,67.99834442,28.04500008,24.0225544,18.64681244,94.40078735,54.13000107,42.57654953,163.7700043,51.69468689,170.0399933
14-02-2014,32.37939072,17.38157272,357.3500061,599.1542358,67.08999634,39.64599991,602.0020142,16.92529106,23.44086456,68.33999634,20.31266785,17.92473221,62.2157135,62.71034241,47.26878738,31.29000092,36.23778152,97.64155579,102.5942993,129.3500061,33.02875137,16.96240234,66.89687347,146.2766724,3.690000057,1279.97998,25.07999992,46.90257263,29.67167664,56.54304123,66.89457703,28.05999947,24.16299057,18.67510605,93.75158691,54.16999817,42.64374542,164.3300018,53.6035881,167.4799957
18-02-2014,32.44876862,17.44547844,353.6499939,603.1791382,67.30000305,40.74000168,606.0460205,16.91584206,23.36665535,68.66000366,20.31266785,17.80555725,62.40714264,62.78259659,47.50480652,31.20000076,36.36172104,97.01920319,103.5056076,131.5,32.56211853,16.8639946,68.16592407,148.0299988,3.700000048,1301.640015,25.42000008,46.25909042,29.73255157,56.70612717,69.03625488,28.50499916,24.05766678,18.8071537,92.02035522,54.52000046,43.03011703,170.3999939,54.75086594,173.7899933
19-02-2014,32.52680969,17.17004967,347.3800049,598.9251099,68.05999756,38.72800064,601.7717896,17.14264679,22.51108551,67.98999786,20.09936714,17.70226288,61.17571259,61.91531372,46.95952225,31.25,36.29562378,96.64076233,102.1883774,130.4400024,32.27600098,16.77453995,68.51119232,146.6533356,3.720000029,1273.76001,25.42000008,46.46464539,29.79342842,56.4540863,68.12192535,28.48500061,23.77680206,18.5619278,91.15475464,54.47000122,43.31569672,170.1600037,54.75086594,173.5899963
20-02-2014,32.73493958,16.97131348,349.7999878,599.8067627,69.62999725,41.99399948,602.6576538,17.74745941,22.59402275,68.48000336,20.29625893,17.71815872,62.13571548,62.64609146,48.01752853,31.56999969,36.51869965,96.76689148,102.3043518,131.8399963,32.37725449,16.98924065,68.91242981,146.0133362,3.690000057,1283,25.48999977,46.78638077,29.98476028,56.72097397,68.21252441,28.59000015,24.00500488,18.51476479,91.43016815,54.90000153,43.17290497,173.6999969,54.70266342,173.8999939
21-02-2014,32.93437576,16.78279114,346.7600098,599.6473999,68.58999634,41.91999817,602.4974976,17.61515808,22.28410149,68.22000122,20.03373528,17.58308411,61.74714279,62.81474304,47.65129471,32.02999878,36.47739029,95.1942215,102.6025925,125.0800018,31.94144058,17.08765411,72.07577515,145.0633392,3.690000057,1315.650024,25.07999992,46.7148819,29.82821846,56.49113846,68.03130341,28.68499947,23.97867584,18.59965134,89.51203918,55.40000153,42.93772507,174.0500031,54.13384628,172.6600037
24-02-2014,32.68290329,16.85627747,351.7799988,603.9910889,70.77999878,43.52999878,606.8618774,17.87031174,22.32775688,68.76999664,20.20601845,17.57514,63.8571434,63.34474945,48.48142624,32.31000137,36.72524643,95.82498169,104.2097702,123.5800018,31.94144058,17.0608139,72.23442841,146.1799927,3.710000038,1313.670044,24.75,47.02768707,29.91518402,56.93596268,68.83856201,28.78000069,24.30342102,18.57135963,89.58091736,54.47000122,42.80334091,178.5299988,53.55538559,172.5299988
25-02-2014,32.55282974,16.68086433,358.3200073,607.7221069,69.84999847,49.59999847,610.6105957,17.78962517,22.16187286,68.01000214,20.19781494,17.35267258,64.71857452,63.62581253,48.01752853,30.46999931,36.74177551,97.10331726,103.0251083,121.3399963,31.05663109,17.01608658,72.15976715,144.956665,3.690000057,1353.48999,24.26000023,46.97407532,29.52384949,57.09165955,69.15157318,28.75,23.96990013,18.35442352,88.00706482,54.65999985,42.66894531,179.5399933,54.0085144,170.1499939
26-02-2014,32.49213409,16.53037262,359.7999878,607.8067627,69.26000214,50.59999847,610.6956787,17.76113892,22.1225872,67.81999969,20.34547997,17.42417526,64.112854,63.16005325,50.37771606,30.32999992,36.87397003,97.45651245,100.9540024,121.25,31.5980835,17.08765411,72.50502777,146.1166687,3.700000048,1356.939941,24.21999931,47.03662109,29.49775887,57.39559174,69.03625488,28.81999969,24.01401711,18.33556366,92.44332886,54.72000122,43.01584244,176.6900024,53.55538559,172.8999939
27-02-2014,32.83031845,16.86011887,360.1300049,607.3286133,68.94000244,50.50799942,610.21521,17.56179237,22.29720306,69.91999817,20.31266785,17.41623306,64.60428619,63.49732208,49.95450974,30.89999962,36.9978981,97.74247742,101.9646912,124.1399994,31.77856255,17.00713921,72.87826538,148.0500031,3.710000038,1357.790039,24.19000053,46.32164383,29.43688011,57.61800003,68.90445709,28.99500084,24.2346611,18.43931389,92.68922424,54.27999878,43.17662048,178.1100006,54.56768799,178.9199982
28-02-2014,33.22053528,16.81443024,362.1000061,605.5552368,68.45999908,48.9620018,608.4334106,17.44787979,22.56346893,68.62999725,20.31266785,17.3208828,63.66143036,64.30039215,50.21495438,30.5,37.14661407,98.23025513,102.7434387,126.7699966,31.23711014,16.96240234,72.92494202,148.2766724,3.710000038,1348.839966,24.19000053,46.23228073,29.59341431,57.66248703,68.19606018,29.02499962,24.45529556,18.2506752,102.4765625,52.47999954,42.99892807,171.4900055,54.21097183,170.9299927
03-03-2014,32.76094055,16.86299706,359.7799988,599.0994263,67.41000366,50.11199951,601.9469604,17.36245155,22.2622757,67.86000061,20.09936714,17.13814545,63.65571213,63.85868454,50.24748993,30.5,36.83266449,97.34719086,102.470047,125.6900024,31.02141762,16.73874855,72.66364288,151.2799988,3.670000076,1338.23999,24.47999954,45.68711472,29.39340401,56.83958435,67.0922699,28.81500053,24.35821915,18.41101456,100.5190887,51.66999817,42.79586792,172.9799957,53.90246201,169.75
04-03-2014,33.30725098,16.97418404,363.8999939,605.1865845,68.80000305,50.9679985,608.0630493,17.54280663,22.41942215,68.59999847,20.18960381,17.33677483,64.99714661,64.92675781,51.55781555,31.79000092,37.39448929,98.10413361,104.3837509,128.2200012,31.54525185,16.85504723,75.50041199,149.8366699,3.700000048,1368.319946,25.11000061,45.54410934,29.83691597,58.1591835,68.31960297,29.59000015,24.97599411,18.59022141,104.0012131,53.5,43.32045364,178.8300018,55.76316833,172.4199982
05-03-2014,33.04710007,17.00997353,372.3699951,606.8553467,71.56999969,50.5320015,609.7397461,17.69469643,22.65077782,68.90000153,20.09936714,17.37650681,64.7857132,65.59637451,51.33806992,31.81999969,37.32839584,97.95274353,104.5411453,127.4100037,31.38677406,17.15028191,75.23912048,148.9733276,3.710000038,1370.430054,24.82999992,46.50040436,29.8543129,57.61800003,68.26195526,29.13999939,25.18780708,18.901474,104.1093903,53.43999863,43.35429382,178.2100067,55.51250076,174.5700073
06-03-2014,33.08179855,16.95853233,372.1600037,607.527832,70.83999634,50.58800125,610.4154053,17.44787979,22.74680901,68.91999817,20.20601845,17.33677483,64.35857391,65.77430725,51.79383087,31.30999947,37.74149323,95.25308228,102.8842773,126.6399994,31.99866676,17.33815384,75.33243561,148.1166687,3.730000019,1364.400024,24.77000046,47.68011475,30.33260345,57.84782028,65.83197784,29.32999992,25.35548973,19.024086,101.5322418,53.74000168,43.63351059,171.3699951,57.7588501,184.6399994
07-03-2014,32.86500549,16.94862556,372.0599976,605.1268311,69.80000305,49.24200058,608.0029907,17.42889977,22.53727913,68.51999664,20.21422005,17.26526833,64.05285645,65.96030426,51.06949234,30.79000092,37.88194275,95.45491791,101.2853851,127,32.16595078,17.57076454,76.70413971,147.9933319,3.950000048,1358.040039,24.42000008,47.68011475,30.50652313,58.24074554,65.55191803,29.38999939,25.47904778,18.96749878,99.52558899,53.61000061,43.85350037,168.3500061,56.45731735,182.0399933
10-03-2014,32.79563522,16.96396446,370.5299988,603.5228271,72.02999878,47.76800156,606.3914185,17.17258644,22.48926544,68.04000092,20.37829971,17.2334919,62.84999847,66.09781647,51.11018753,30.96999931,37.89847946,96.37162781,103.8867035,128.5399933,32.38163757,17.33815384,76.34955597,146.1966705,3.809999943,1343.439941,24.85000038,47.43880463,30.50652313,57.98127747,66.08734131,29.32500076,25.49670219,19.13726997,98.43374634,52.59000015,43.82811356,166.5500031,55.08829498,179.5599976
11-03-2014,32.96905899,17.12915993,368.8200073,597.7544556,70.09999847,46.88199997,600.5955811,17.34346581,22.35831451,67.47000122,20.28805161,17.1699295,62.49714279,66.97124481,50.47537994,31.43000031,37.73322678,96.47252655,102.9505463,127.7399979,33.02875137,17.11449623,75.8363266,145.0633392,3.849999905,1326.300049,24.67000008,47.31368637,30.41086769,57.75144577,65.76608276,29.31500053,25.45256805,18.92976379,98.86656189,52.81000137,43.59119797,166.6699982,54.77014542,173.5
12-03-2014,33.18585968,17.1457634,370.6400146,601.395813,70.87999725,48.29800034,604.2542725,17.39092445,22.25354576,68.05999756,20.31266785,17.33677483,62.36857224,66.43748474,51.4194603,31.62000084,38.36116409,96.89308929,104.3671875,127.2699966,33.29286957,17.45445824,75.51905823,144.3800049,3.910000086,1332.579956,24.84000015,47.94822311,30.34999847,57.95285416,65.6672287,29.30999947,25.49670219,19.42965889,98.02061462,52.34000015,43.76888657,168.8200073,55.46429825,174.1799927
13-03-2014,32.85632706,16.95533943,371.5100098,592.3098755,68.83000183,47.55799866,595.1251221,16.84033775,22.02655983,67.08000183,20.15679741,17.09841919,61.43714142,66.15441895,51.01252365,31.42000008,37.17141342,96.22026825,102.6937256,125.7200012,32.76462555,16.8908329,74.79122925,143.2233276,3.859999895,1299.72998,24.11000061,47.30474472,30.02822304,57.43069839,64.25867462,28.72999954,25.11719894,19.66545677,94.84345245,50.47000122,42.68586731,159.1999969,55.29076004,166.0899963
14-03-2014,32.6915741,16.76490402,373.7399902,584.2102661,67.72000122,46.19400024,586.9869995,16.91627884,22.10513115,67.19000244,20.09936714,16.96334457,60.6414299,65.5074234,51.01252365,31.31999969,36.60957718,95.41287231,101.517334,127,32.69420624,16.74768639,74.56728363,141.0233307,3.849999905,1267.930054,23.95999908,47.00981903,29.78473473,57.84840775,61.8204422,28.62000084,25.04659653,19.80693245,95.41395569,50.47000122,42.38126755,164.7200012,55.55106735,160.5899963
17-03-2014,32.9950676,16.83039856,375.0400085,593.8242188,68.73999786,46.79600143,596.6466675,16.91627884,22.16624641,68.16999817,20.2634449,17.09047508,60.38857269,66.3565979,51.60663986,30.70999908,37.40274429,95.42129517,102.610878,126.4899979,32.65457153,16.98029709,75.16448212,142.2033386,3.799999952,1287.959961,23.93000031,47.60861588,29.78473473,58.54961777,62.14992523,29.08499908,25.26723862,20.21640396,96.88941193,51.27999878,42.88047028,159.7200012,56.31270218,161.6600037
18-03-2014,34.2958107,16.97930336,378.769989,603.3684082,69.19000244,48.00799942,606.2362061,17.31497955,21.92179298,68.51999664,20.36189079,17.18581963,60.0357132,66.27572632,52.16242599,31.20000076,37.51015091,95.74926758,105.6015778,125.9899979,32.83946228,17.32921028,75.26712036,143.0066681,3.890000105,1304.430054,24.48999977,49.00282669,29.91518402,58.92259598,64.06095123,29.21500015,25.36431503,20.09261131,97.20418549,52.43000031,43.52351761,161.9600067,56.62120819,164.0899963
19-03-2014,34.0530014,16.97483063,373.230011,597.3858643,68.23999786,47.16799927,600.2252197,17.61875343,21.77337837,67.62999725,20.52596664,17.18581963,60.01285553,65.80664825,52.64465714,31.11000061,37.60930252,94.90827942,104.8642349,126.4700012,33.4161377,17.41867828,74.84720612,144.8466644,3.980000019,1287.22998,23.97999954,48.69895935,29.69777679,58.4004364,63.04776764,29.05500031,25.19663811,20.03547478,94.82376099,51.04999924,43.65888214,161.6000061,56.74654388,160.5800018
20-03-2014,34.97217941,16.89303398,368.9700012,596.3447266,66.97000122,46.98199844,599.1791992,17.62824821,22.09203529,68.48999786,20.86232376,17.34472275,60.61000061,66.20294189,53.38027191,32.16999817,38.79079437,95.16899109,105.2536392,126.6999969,33.8783493,18.06282043,75.29512024,145.6699982,4.050000191,1292.390015,24.01000023,50.43276978,29.79342842,58.43772888,62.21582794,29.21999931,25.26723862,19.92120171,93.58435822,51.61000061,45.03802872,161.3500061,57.70099258,157.4799957
21-03-2014,34.82476044,17.02627182,360.6199951,589.3110962,67.23999786,45.77799988,592.1121216,17.59976959,21.82575798,67.13999939,20.64902496,17.19375992,57.99856949,66.42938995,52.22781754,32.70999908,38.95604324,95.73248291,101.8404236,127.25,33.7682991,18.04492188,74.12870789,142.9633331,4.039999962,1268.839966,23.65999985,50.37915039,29.68038177,57.997612,59.36574936,28.875,25.38196945,19.78788948,93.98765564,50.04000092,45.04649734,152.6000061,55.8884964,158.3099976
24-03-2014,35.11959457,17.22820473,351.8500061,576.8029785,64.09999847,44.0340004,579.5445557,17.51432991,21.95671463,65.23999786,20.60800552,17.13814545,54.12857056,66.22721863,51.62298965,32.70000076,38.4768219,95.34558868,100.4735031,125.75,33.35449982,17.9822979,73.54079437,140.6900024,4.050000191,1227.930054,23.47999954,50.40594864,29.42818832,57.02788162,59.41516113,28.29000092,25.32018661,19.5117321,91.85314178,49.74000168,45.35955811,150.9400024,54.41342926,157.3800049
25-03-2014,34.98084641,17.41352844,354.7099915,577.1965332,64.88999939,44.08800125,579.9399414,17.51432991,21.68170738,65.80999756,20.88693428,17.74993515,52.97714233,66.63965607,52.30955124,32.70000076,38.57598114,95.81655884,99.93502045,124.1200027,32.84386444,18.21490288,73.41017914,140.9700012,4.050000191,1223.699951,23.53000069,50.57577515,29.81952477,57.19945145,60.15650558,28.15999985,25.65555,19.60695839,91.48918915,49.77999878,45.08881378,147.8899994,54.90511703,156.0500031
26-03-2014,34.50392532,17.24705887,343.4100037,563.87146,60.38999939,42.59199905,566.5515747,17.1156311,21.65988731,63.90000153,20.82130623,17.73404312,53.18285751,67.01973724,51.33691406,32.00999832,38.32811356,94.60551453,99.50421906,123.1100006,32.37283707,17.76758575,72.52368164,141.5533295,4.050000191,1188.77002,22.82999992,49.28881454,29.715168,56.84138107,59.95058441,27.84499931,25.28488731,19.60695839,94.5483551,48.68000031,44.6319046,139.9900055,56.00418091,152.1199951
